INDMusic Channel Report
September 2014
9LILG

Partner Views are: 2765397
Non-Ad Requested Views: 26405
Partner Revenue is: 5511.239074999999
Partner Ad Enabled Views are: 2738992
Partner Thousands of Ad Enabled Views: 2738.992
CPM: 2.0121413552869076
INDMusic Percentage: 0.1
Partner InDMusic Fee is: 551.1239074999999
Total Partner Earnings: 4960.115167499998

UGC Views are: 2014478
UGC Revenue is: 1632.0679429999989
UGC Ad Enabled Views are: 1599385
UGC Thousands of Ad Enabled Views: 1599.385
INDMusic Percentags: 0.1
UGC InDMusic Fee is: 163.2067942999999
Total UGC Earnings: 1468.861148699999

Total Channel Partner Payout: 6428.976316199997

videoId,claimType,claimOrigin,assetTitle,contentType,assetType,artist,album,isrc,customId,writer,channel,tViews,adViews,tEarnings
"mPoTjGcwaHY","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,1,1,0
"mSbF9ShGmWE","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,4764,4764,9.92069
"mSbF9ShGmWE","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,115,0,0
"mSh04zOCrOA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,7,7,0
"mSh04zOCrOA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,7,7,0
"mSh04zOCrOA","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,2,0,0
"mUHQ-cIQAFk","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,0,0,0
"m_QsOPnU8bU","Audio","Audio Match","Boom Boom Killa (feat. Baby Gunz)","UGC",,"King Lil G","King Enemy","USASN1201246","9LILG",,,24,24,0
"m_QsOPnU8bU","Audio","Audio Match","Boom Boom Killa (feat. Baby Gunz)","UGC",,"King Lil G","King Enemy","USASN1201246","9LILG",,,1,0,0
"mcqRWlNO9D8","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,10,10,0
"mcqRWlNO9D8","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,10,10,0
"meF7-ulEKkE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,17,17,0
"meF7-ulEKkE","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,17,17,0
"mhlY5SYVRB0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,2,0
"mjo7YIuN6tg","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,24,24,6.8e-05
"mmTOlZOW1Go","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,781,781,0.042903
"mmTOlZOW1Go","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,781,781,0.042903
"mmTOlZOW1Go","Audio","Audio Match","El Apachino Feat. LA Gun Smoke","UGC",,"King Lil G","AK47Boyz","QMEBT1400806","9LILG",,,18,0,0
"mnGuOIR8m_8","Audio-Visual","Web Upload","Killuminati Wont Save You","PARTNER-PROVIDED",,"King Lil G","","USASN1302107","9LILG",,,2403,2403,3.9536425
"mnGuOIR8m_8","Audio-Visual","Web Upload","Killuminati Wont Save You","PARTNER-PROVIDED",,"King Lil G","","USASN1302107","9LILG",,,2403,2403,3.9536425
"mnGuOIR8m_8","Audio-Visual","Web Upload","Killuminati Wont Save You","PARTNER-PROVIDED",,"King Lil G","","USASN1302107","9LILG",,,35,0,0
"mp20FPMYltk","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,71,71,0.001247
"mp20FPMYltk","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,0,0
"mzVXgtjpD9Y","Audio","Audio Match","Boom Boom Killa (feat. Baby Gunz)","UGC",,"King Lil G","King Enemy","USASN1201246","9LILG",,,22,22,0.002652
"n-4ZhjEKtfo","Audio","Audio Match","Gunz in My Neighborhood","UGC",,"Lil G","Blue Devil Part 2","USASN1200417","9LILG",,,11,11,8.8e-05
"n2zwcKxUvig","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1,1,0
"n7Y1dnb6Nx4","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,1,1,2e-05.0
"n7Y1dnb6Nx4","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,1,0,0
"nAhI4grp-OE","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,7,7,0
"nCThUVVCjuo","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,3,3,0
"nCThUVVCjuo","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,0,0
"nDABvmGFFoM","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,26,26,0
"nDABvmGFFoM","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,5,0,0
"nDu1YbhlMzk","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,0
"nFD0uUTBSm8","Audio","Audio Match","Gods Looking for Me","UGC",,"King Lil G","Lost in Smoke","USASN1302117","9LILG",,,48,48,0
"nIIEiZMrlUI","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,23,23,0.000324
"nJVGEhgBJUk","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,2,0
"nKcAUfXPE7s","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"nLeIUflJeDo","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,1,1,0
"nOO44u07cuI","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,2,0
"nQmjDxKwj6s","Audio","Audio Match","Fuck Lil G (feat. Krypto)","UGC",,"King Lil G","King Enemy","USASN1201242","9LILG",,,3,3,0
"nSoP2wyXKYo","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,334,334,1.001876
"nSoP2wyXKYo","Audio","Audio Match","What's Up","UGC",,"King Lil G","Lost in Smoke","USASN1302106","9LILG",,,11,0,0
"nSz8JLLDmlE","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,11213,11213,12.648661
"nSz8JLLDmlE","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,455,0,0
"nTW8sLbV6ak","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,2,0
"nTrlnXS8NJ4","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"nVd-HeO6v5E","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,6,6,0
"nVd-HeO6v5E","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,6,6,0
"nX1VMY491Fo","Audio","Audio Match","Talk about Me","UGC",,"King Lil G","King Enemy","USASN1201243","9LILG",,,24,24,0.001265
"nX1VMY491Fo","Audio","Audio Match","Talk about Me","UGC",,"King Lil G","King Enemy","USASN1201243","9LILG",,,5,0,0
"n_V2rlxjVXc","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,13,13,0.000192
"n_V2rlxjVXc","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,4,0,0
"ndtGKZ4Easc","Audio","Audio Match","Roll with a Strap (feat. Big Swiisha)","UGC",,"King Lil G","King Enemy","USASN1201244","9LILG",,,7,7,0
"ndtGKZ4Easc","Audio","Audio Match","Roll with a Strap (feat. Big Swiisha)","UGC",,"King Lil G","King Enemy","USASN1201244","9LILG",,,2,0,0
"nefS_uwyves","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,7,7,0
"ngUySbsViAk","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1810,1810,3.72321
"ngUySbsViAk","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,26,0,0
"nixQGta_-bM","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,1,0,0
"nixQGta_-bM","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,2917,2917,3.040763
"nixQGta_-bM","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,2917,2917,3.040763
"nixQGta_-bM","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,50,0,0
"npyTUwblNqU","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"nsBoGORxrh4","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,4,0,0
"nt529_1lcEk","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,5,5,0
"ny3ZANeLmnI","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,21,21,0.0007
"ny3ZANeLmnI","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,21,21,0.0007
"o2B9zaa1hCY","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,1869,1869,3.647518
"o2B9zaa1hCY","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,1869,1869,3.647518
"o2B9zaa1hCY","Audio","Audio Match","Make U Mine Feat Carolyn Rodriguez","UGC",,"King Lil G","AK47Boyz","QMEBT1400813","9LILG",,,28,0,0
"o2qUVJgeSaY","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"o2qUcNxSHPY","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,1,1,0
"o4e_WGQzCOE","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"o4ysRjPpPCQ","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,3,3,0
"o5eCSLOFkgk","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,5,0,0
"o5eUthuWtv4","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,4,4,0
"o7BRbZKajto","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"o9I8Iqz7yko","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,9,9,0
"oB5n8XW0v2I","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,2358,2358,5.107588
"oB5n8XW0v2I","Audio","Audio Match","El Stilo De Mafia","UGC",,"King Lil G","Lost in Smoke","USASN1302112","9LILG",,,24,0,0
"oBRnvc2bWjg","Audio","Audio Match","Love LA","UGC",,"Lil G","Blue Devil Part 2","USASN1200419","9LILG",,,9,9,0.006404
"oFAGdwLTWWs","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,11,11,1.4e-05
"oILW3H2OKCA","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,8,8,0
"oJlF8a_ZbVw","Audio","Audio Match","Boom Boom Killa (feat. Baby Gunz)","UGC",,"King Lil G","King Enemy","USASN1201246","9LILG",,,1433,1433,3.045097
"oJlF8a_ZbVw","Audio","Audio Match","Boom Boom Killa (feat. Baby Gunz)","UGC",,"King Lil G","King Enemy","USASN1201246","9LILG",,,73,0,0
"oKQxi4qPFb8","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,0,0
"oMoJMVXR1kU","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"oUgPJQnoOno","Audio","Audio Match","Liquor Store","UGC",,"King Lil G","Lost in Smoke","USASN1302115","9LILG",,,3,3,0
"oUz-k9vFR88","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,1,1,0
"oV3EBtW5ock","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,5303,5303,18.770039
"oV3EBtW5ock","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,77,0,0
"o_bhUZZ9NVE","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,51,51,0.001504
"ocQow_XX5WI","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,9,9,0
"ocQow_XX5WI","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,58,0,0
"odrFZV4bKf0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,2,2,0
"ogMHBuhPItw","Audio","Audio Match","Fuck 'Em Like I Love 'Em","UGC",,"King Lil G","Lost in Smoke","USASN1302116","9LILG",,,1,1,0
"oghjhH1nYUQ","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,17,17,0
"oghjhH1nYUQ","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,17,17,0
"oghjhH1nYUQ","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,484,0,0
"ohNNf6GSqbk","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,1,1,0
"ohNNf6GSqbk","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,1,0,0
"ohrkwgBeQKg","Audio-Visual","Web Upload","King Lil G -  ""Who Shot 2PAC""","PARTNER-PROVIDED",,"King Ll G","","USASN1201239","9LILG",,,362,362,1.348606
"ohrkwgBeQKg","Audio-Visual","Web Upload","King Lil G -  ""Who Shot 2PAC""","PARTNER-PROVIDED",,"King Ll G","","USASN1201239","9LILG",,,362,362,1.348606
"ohrkwgBeQKg","Audio-Visual","Web Upload","King Lil G -  ""Who Shot 2PAC""","PARTNER-PROVIDED",,"King Ll G","","USASN1201239","9LILG",,,7,0,0
"olYNVpf3Uk4","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,1722,1722,1.9122045
"olYNVpf3Uk4","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,1722,1722,1.9122045
"olYNVpf3Uk4","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,23,0,0
"omcPrYaQdcM","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,0,0
"oooPuW8wbo8","Audio-Visual","Web Upload","King Lil G- ""Boom Boom Killa"" Ft. Baby Gunz The Menace","PARTNER-PROVIDED",,"King Lil G Feat Baby Gunz","","USASN1201246","9LILG",,,12507,12507,22.4723105
"oooPuW8wbo8","Audio-Visual","Web Upload","King Lil G- ""Boom Boom Killa"" Ft. Baby Gunz The Menace","PARTNER-PROVIDED",,"King Lil G Feat Baby Gunz","","USASN1201246","9LILG",,,12507,12507,22.4723105
"oooPuW8wbo8","Audio-Visual","Web Upload","King Lil G- ""Boom Boom Killa"" Ft. Baby Gunz The Menace","PARTNER-PROVIDED",,"King Lil G Feat Baby Gunz","","USASN1201246","9LILG",,,281,0,0
"oq1QRDRJdSI","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,454,454,0.290301
"oq1QRDRJdSI","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,731,0,0
"oqSJBtBA8cw","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,140,140,0.00132
"oqSJBtBA8cw","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,140,140,0.00132
"oqSJBtBA8cw","Audio","Audio Match","Can't Relate","UGC",,"King Lil G","AK47Boyz","QMEBT1400803","9LILG",,,1,0,0
"oxh7sEMmOeA","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,6,6,0
"p3A2ZnBwHF8","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,1,0
"p3A2ZnBwHF8","Audio","Audio Match","Real Life","UGC",,"Lil G","Blue Devil Part 2","USASN1200421","9LILG",,,1,0,0
"p8SSpeRIjx8","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,23,23,0.000646
"p8SSpeRIjx8","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,2,0,0
"pBHs40UoJPo","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,630,630,0.1844315
"pBHs40UoJPo","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,26,0,0
"pBHs40UoJPo","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,630,630,0.1844315
"pBZZuUwfKZo","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,60,60,0
"pCq_0Ns9a6I","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,127,127,0.0003143333333333333
"pCq_0Ns9a6I","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,127,127,0.0003143333333333333
"pCq_0Ns9a6I","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,127,127,0.0003143333333333333
"pGBos66we_E","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,265,265,0.0007725
"pGBos66we_E","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,265,265,0.0007725
"pGBos66we_E","Audio","Audio Match","Windows Down Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400804","9LILG",,,2,0,0
"pH-AxlOSPAU","Audio","Audio Match","Roll with a Strap (feat. Big Swiisha)","UGC",,"King Lil G","King Enemy","USASN1201244","9LILG",,,66,66,0.047907
"pH-AxlOSPAU","Audio","Audio Match","Roll with a Strap (feat. Big Swiisha)","UGC",,"King Lil G","King Enemy","USASN1201244","9LILG",,,3,0,0
"pHrD3q-jhWQ","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,825,825,0.697909
"pHrD3q-jhWQ","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,825,825,0.697909
"pHrD3q-jhWQ","Audio-Visual","Web Upload"," ","PARTNER-PROVIDED",,"","","","9LILG",,,5,0,0
"pOdb_yVL2Ek","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,14,14,0
"pOdb_yVL2Ek","Audio","Audio Match","Delusional","UGC",,"King Lil G","AK47Boyz","QMEBT1400805","9LILG",,,14,14,0
"pQhzCL582I4","Audio","Audio Match","Alkahol","UGC",,"King Lil G","King Enemy","USASN1201245","9LILG",,,3,3,0.0005
"pRqyGqI-w7U","Audio","Audio Match","Midnite (feat. David Ortiz)","UGC",,"King Lil G","King Enemy","USASN1201251","9LILG",,,3,3,0
"pSPcY36TorU","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,25,25,0.0004625
"pSPcY36TorU","Audio","Audio Match","Dirty Feat. Drummer Boy","UGC",,"King Lil G","AK47Boyz","QMEBT1400807","9LILG",,,25,25,0.0004625
"pUrlUHFNHdY","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,2,0.000925
"pUrlUHFNHdY","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,2,2,0.000925
"pVYhxEXAqkk","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,16,0,0
"p_dFan_lHOU","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,167,167,0.00232
"p_dFan_lHOU","Audio","Audio Match","Black Cortez","UGC",,"Lil G","Blue Devil Part 2","USASN1200415","9LILG",,,5,0,0
"paRszk4pvXo","Audio","Audio Match","Forget Your Boyfriend","UGC",,"King Lil G","King Enemy","USASN1201253","9LILG",,,10,10,0.000196
"pchjtyOTr68","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,12,12,0
"pchjtyOTr68","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,1,0,0
"pecsBHBc3IU","Audio-Visual","Web Upload","Movie on 8 22 13 at 7 11 PM","PARTNER-PROVIDED",,"","","","9LILG",,,23,0,0
"pecsBHBc3IU","Audio-Visual","Web Upload","Movie on 8 22 13 at 7 11 PM","PARTNER-PROVIDED",,"","","","9LILG",,,2616,2616,1.1878255
"pecsBHBc3IU","Audio-Visual","Web Upload","Movie on 8 22 13 at 7 11 PM","PARTNER-PROVIDED",,"","","","9LILG",,,2616,2616,1.1878255
"pfk2JQCZaQU","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"pfk2JQCZaQU","Audio","Audio Match","Joey & Jasmine","UGC",,"King Lil G","AK47Boyz","QMEBT1400808","9LILG",,,1,1,0
"pi8mxRv5RHQ","Audio","Audio Match","Narco Corridos","UGC",,"King Lil G","King Enemy","USASN1201240","9LILG",,,1,1,0
"ppAkSnMwVus","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,23,23,0
"ppAkSnMwVus","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,3,0,0
"ppS6IPHy6ko","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,5,5,0
"prV4UhsAlLU","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1,1,0
"q0UMofqpb_0","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,198,198,0.018666
"q0UMofqpb_0","Audio","Audio Match","Welcome to La","UGC",,"King Lil G","Lost in Smoke","USASN1302113","9LILG",,,1,0,0
"q2hfHIMz9ug","Audio","Audio Match","Killuminati Won't Save You","UGC",,"King Lil G","Lost in Smoke","USASN1302107","9LILG",,,7,7,0
"q45jOuzlrNU","Audio","Audio Match","Gun Smoke","UGC",,"King Lil G","King Enemy","USASN1201249","9LILG",,,2,2,0
"q5Svxb5P-OI","Audio","Audio Match","AK47Boyz","UGC",,"King Lil G","AK47Boyz","QMEBT1400802","9LILG",,,5,5,0
"q9Qq12zvjG4","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,4,4,0
"q9Qq12zvjG4","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,69,0,0
"q9sXAIiYSzU","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,0,0
"q9sXAIiYSzU","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,28,28,3.3e-05
"qAk_oC6f8gs","Audio","Audio Match","Fuck You Wanna Bee's","UGC",,"King Lil G","Lost in Smoke","USASN1302114","9LILG",,,22,22,0
"qCFcHOqIh0k","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"qCFcHOqIh0k","Audio","Audio Match","Hopeless Boy Feat. David Ortiz","UGC",,"King Lil G","AK47Boyz","QMEBT1400801","9LILG",,,1,1,0
"qDv-17O92L0","Audio","Audio Match","Do You Think of Me","UGC",,"King Lil G","Lost in Smoke","USASN1302111","9LILG",,,1,1,0
"qGbG7DSwSu4","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,3,3,0
"qGbG7DSwSu4","Audio","Audio Match","Who Shot 2Pac","UGC",,"King Lil G","King Enemy","USASN1201239","9LILG",,,1,0,0
"qMsilz87Fxc","Audio","Audio Match","Letter to Dr. Dre (feat. Big Swiisha)","UGC",,"Lil G","Blue Devil Part 2","USASN1200418","9LILG",,,2,2,0
"qRLXNEt5y78","Audio","Audio Match","That Dro","UGC",,"King Lil G","Lost in Smoke","USASN1302110","9LILG",,,23,23,0.000153
