Asset ID,Identifier,Asset Type,Title,ISRCs,UPC,Custom ID,Labels,Time Created,Number of Claims,Approx Daily Views
A416364363067268,,Sound Recording,To Whom It May Concern (Instrumental) - Applespacebar,,,,,Tue Dec 11 06:25:34 PST 2012,0,1
A555495135010256,US3221114002,Sound Recording,A Bad Case of You - Blues Views,"US3221114002,HDXTH5767195",825188041047,,,Tue Dec 11 06:15:04 PST 2012,3,8
A851023422076629,,Sound Recording,My Machine - Q-Project,,,,,Tue Dec 11 06:02:40 PST 2012,3,1
A316517616325914,,Sound Recording,Radio Novocaine - Tom's House,,,,,Tue Dec 11 06:02:40 PST 2012,0,0
A209046650688412,,Sound Recording,New Oxygen - The Snow,,,,,Tue Dec 11 06:58:31 PST 2012,0,0
A324292622043177,,Sound Recording,TightSpot - The Green Demons,,,,,Tue Dec 11 07:04:02 PST 2012,2,2
A376609027259593,,Sound Recording,What Once Was - Little Invisibles,,,,,Tue Dec 11 06:02:41 PST 2012,0,0
A913253584625915,,Sound Recording,Runaway Bride (Instrumental) - Stefan Nilsson,,,,,Tue Dec 11 06:12:58 PST 2012,7,3
A962926029122764,US89R1112582,Sound Recording,Terra Incognita (Here Be Dragons) - Form and Fate,US89R1112582,828651501727,,,Tue Dec 11 06:02:35 PST 2012,1,1
A426586309938814,,Sound Recording,Open Arms (Shelter) - Jade Ambroze,,,,,Tue Dec 11 05:52:31 PST 2012,26,2
A307817826068722,,Sound Recording,Deeper No Voc - The Whole Bolivian Army,,,,,Tue Dec 11 07:06:04 PST 2012,6,1
A864432447514056,CHVBR0800701,Sound Recording,Dea Sunrise - Monodeluxe,CHVBR0800701,847108062673,,,Tue Dec 11 06:02:36 PST 2012,0,0
A462855948483440,,Sound Recording,Sing For You - Instrumental - Karina Es,,,,,Tue Dec 11 06:13:03 PST 2012,10,1
A843429519076401,,Sound Recording,Seasons - DuffMusiq,,,,,Tue Dec 11 07:05:56 PST 2012,12,1
A938176141836535,,Sound Recording,Never Enough (Instrumental) - VAHN,,,,,Tue Dec 11 05:52:30 PST 2012,24,60
A966849918605532,DKFJ90800110,Sound Recording,Time to Leave - Haiku,"DKFJ90800110,dkfj90800110",5707471009826,,,Tue Dec 11 06:02:35 PST 2012,0,0
A865466401412167,,Sound Recording,Porcupine Girl - Kimi Hayes,,,,,Tue Dec 11 05:52:31 PST 2012,0,0
A229002608822322,,Sound Recording,Bugaboo - Jonathan Still,,,,,Tue Dec 11 06:29:09 PST 2012,31,5
A734766060365203,,Sound Recording,Not One of You - Little Invisibles,,,,,Tue Dec 11 06:04:32 PST 2012,0,0
A235859759371781,,Sound Recording,6 Feet Wing Span - SensitivBoy,,,,,Tue Dec 11 06:02:43 PST 2012,2,1
A515923978921394,,Sound Recording,The Silence - Mike Gibbons,,,,,Tue Dec 11 06:31:06 PST 2012,4,4
A210060511805277,,Sound Recording,Redwoods - Brice Woodall,,,,,Tue Dec 11 06:13:00 PST 2012,1,2
A700591396469431,,Sound Recording,Congoleum - Madrona Music,,,,,Tue Dec 11 06:12:59 PST 2012,3,1
A859073748111101,ushm20823280,Sound Recording,Worth the Fall - Sharif,"BPXTH7913891,ushm20823280",,,,Tue Dec 11 06:08:53 PST 2012,14,3
A125693278879920,,Sound Recording,Old Timers - Disk Eyes,,,,,Tue Dec 11 06:58:29 PST 2012,11,1
A477050030057387,,Sound Recording,Wee-Lee - Heavy G and the Boogaloo Communicators,,,,,Tue Dec 11 06:04:33 PST 2012,14,2
A120689348806545,,Sound Recording,This Much I Know (Instrumental) - Drazy Hoops,,,,,Tue Dec 11 06:33:25 PST 2012,0,0
A954423523496509,,Sound Recording,Rabbit Hole - Dan Peluso Band,,,,,Tue Dec 11 06:02:38 PST 2012,6,1
A655798104322757,,Sound Recording,Bed Head - Jon Chinn,,,,,Tue Dec 11 07:05:57 PST 2012,1,8
A343873370640682,,Sound Recording,In The Cold Rain - EB11,,,,,Tue Dec 11 07:15:53 PST 2012,3,1
A458660904608923,uscgh0547386,Sound Recording,Basking In The Afterglow - Drazy Hoops,uscgh0547386,,,,Tue Dec 11 06:08:54 PST 2012,0,0
A604266076894519,usl4q0856079,Sound Recording,"Autumn - Bryan Weber, Kyle Weber, Ian Sharkey, Terry Sharkey",usl4q0856079,,,,Tue Dec 11 06:08:54 PST 2012,2,1
A610549349132127,,Sound Recording,Partiste - The Rosewood Project,,,,,Tue Dec 11 06:02:41 PST 2012,0,5
A420339928372068,,Sound Recording,I've Had It Coming - Artmade,,,,,Tue Dec 11 06:25:33 PST 2012,2,1
A677239777833735,,Sound Recording,Closer - Little Invisibles,,,,,Tue Dec 11 06:04:32 PST 2012,0,0
A310443014103231,,Sound Recording,PensiveHop - Eleggua Productions,,,,,Tue Dec 11 06:58:30 PST 2012,0,2
A660986427361829,,Sound Recording,"Floozy Tune - Alicia Bay Laurel (Indigo With Stars, Inc.)",,,,,Tue Dec 11 07:06:02 PST 2012,6,1
A445554003942867,USFJC0810004,Sound Recording,The Burning Sand - Ahmad Alaadeen,USFJC0810004,638087030018,,,Tue Dec 11 06:25:29 PST 2012,0,1
A405739712337510,,Sound Recording,Jump On Board (Instrumental) - Henry Gray and The Cats,,,,,Tue Dec 11 07:15:53 PST 2012,9,5
A875478030429306,,Sound Recording,5Things (Instrumental) - Captain Cryptic,,,,,Tue Dec 11 07:06:06 PST 2012,2,2
A517743004922861,,Sound Recording,Fractured - The Golden Greys,,,,,Tue Dec 11 07:06:00 PST 2012,0,0
A759231958685209,,Sound Recording,Pieces of Me - DuffMusiq,,,,,Tue Dec 11 07:06:03 PST 2012,4,1
A847866849326186,USAL50799791,Sound Recording,False Positive (DJ Merritt Remix) - Shock of Pleasure,"USAL50799791,HDXTH5771210,DEAR40921426",00631903050818,,,Tue Dec 11 06:19:28 PST 2012,32,1
A144561259190053,,Sound Recording,Stand Up - Chasing Jones,,,,,Tue Dec 11 07:06:03 PST 2012,0,1
A243346816476494,,Sound Recording,Phindango - Bill Anschell,,,,,Tue Dec 11 06:25:34 PST 2012,0,0
A821426458022396,,Sound Recording,Red Aurbach - Roberto Rodriguez,,,,,Tue Dec 11 06:58:30 PST 2012,0,0
A923640730351601,,Sound Recording,Flashback - Orange Factory Music,,,,,Tue Dec 11 06:31:10 PST 2012,5,1
A156885254244868,,Sound Recording,So Many Miles (Instrumental) - Jessie Torrisi & The Please Please Me,,,,,Tue Dec 11 06:25:34 PST 2012,6,1
A571645566410872,,Sound Recording,OG Man - Feedback Seed,,,,,Tue Dec 11 07:15:52 PST 2012,0,0
A821122857423675,,Sound Recording,Zone C - SensitivBoy,,,,,Tue Dec 11 05:52:34 PST 2012,1,5
A915725158380200,,Sound Recording,Occupancy - Geoffrey Castle,,,,,Tue Dec 11 06:33:24 PST 2012,4,1
A504633384947537,USDBY0905182,Sound Recording,Pig Club - Jinxremover,USDBY0905182,829707971426,,,Tue Dec 11 06:06:39 PST 2012,1,1
A971903128706229,,Sound Recording,Into The Night - Mike Strickland,,,,,Tue Dec 11 06:58:31 PST 2012,3,1
A803326160634411,,Sound Recording,Gods and Goddesses - Marqseven,,,,,Tue Dec 11 07:15:49 PST 2012,47,20
A728837215581324,ushm20827022,Sound Recording,Blue Revolution - Rob Meany,ushm20827022,,,,Tue Dec 11 06:19:28 PST 2012,0,0
A755233373049265,USGTJ1000131,Sound Recording,Error Message - Alicia Dara Friedman,USGTJ1000131,,,,Tue Dec 11 06:39:12 PST 2012,1,1
A550216829187424,,Sound Recording,Flavorache - Million Soundz,,,,,Tue Dec 11 05:54:28 PST 2012,1,1
A767600786419359,,Sound Recording,Dressed to Kill - Human Factor,,,,,Tue Dec 11 06:12:58 PST 2012,1,7
A334069206185979,,Sound Recording,Cracks - New Faces,,,,,Tue Dec 11 06:02:40 PST 2012,7,2
A911203280470368,,Sound Recording,Midnight Stars - Instrumental - The Rosewood Project,,,,,Tue Dec 11 07:06:03 PST 2012,2,1
A851511247852326,,Sound Recording,Crazy (Instrumental) - Stars Go Dim,,,,,Tue Dec 11 05:54:29 PST 2012,132,200
A622964469460900,,Sound Recording,You Say instrumental by Jamesking - James King,,,,,Tue Dec 11 06:58:29 PST 2012,1,1
A514061501942702,,Sound Recording,All I Need - Fundamental Elements,,,,,Tue Dec 11 06:25:32 PST 2012,537,80
A116786426453353,USQY50824504,Sound Recording,Void of Truth - KJ Sawka,USQY50824504,881034339645,,,Tue Dec 11 06:19:29 PST 2012,8,1
A643270823022304,,Sound Recording,Play on 9 - Bonerama,,,,,Tue Dec 11 06:12:59 PST 2012,0,0
A334739785130891,,Sound Recording,Twenty Third Avenue (Instrumental) - Chasing Jones,,,,,Tue Dec 11 06:13:02 PST 2012,4,1
A215185933133869,,Sound Recording,Broken Bridges - Karen Shadbolt,,,,,Tue Dec 11 06:04:33 PST 2012,0,0
A761294255110308,,Sound Recording,Bouncing By - Bill Anschell,,,,,Tue Dec 11 06:25:31 PST 2012,3,3
A117891443400797,,Sound Recording,"Oh, the Truth (Instrumental) - Love in October",,,,,Tue Dec 11 06:25:31 PST 2012,1,1
A337687247759847,,Sound Recording,Isosceles - Gary Gibson,,,,,Tue Dec 11 07:06:03 PST 2012,2,4
A653689553198273,,Sound Recording,Hurricane - DJ MDW,,,,,Tue Dec 11 06:33:26 PST 2012,23,4
A640077246768953,US4CB9910224,Sound Recording,The Whistle Test - BOAT,US4CB9910224,827912064445,,,Tue Dec 11 06:29:06 PST 2012,2,7
A204748694196258,,Sound Recording,Killing Me - ST Jack,,,,,Tue Dec 11 06:31:06 PST 2012,21,3
A977397990330006,,Sound Recording,Outside Blurring - Brice Woodall,,,,,Tue Dec 11 06:02:38 PST 2012,0,0
A477265470015096,USA2P0605567,Sound Recording,Younger than your Age - Big Blue Marble,USA2P0605567,614346001371,,,Tue Dec 11 05:56:27 PST 2012,0,1
A464030166983490,,Sound Recording,Sweeter (Instrumental Mix) - David James Stewart,,,,,Tue Dec 11 06:25:33 PST 2012,0,0
A360014568983550,,Sound Recording,Streetlamp Lullaby - Bruce James,,,,,Tue Dec 11 07:15:52 PST 2012,2,5
A477928355561835,,Sound Recording,Sunset Melody - Orange Factory Music,,,,,Tue Dec 11 07:06:01 PST 2012,7,2
A264972387468381,USFJC0810001,Sound Recording,Grace - Ahmad Alaadeen,USFJC0810001,638087030018,,,Tue Dec 11 06:27:33 PST 2012,0,0
A310305598580398,,Sound Recording,Lifesaver (Instrumental) - Zoo Seven,,,,,Tue Dec 11 05:52:35 PST 2012,1,1
A168315016330474,,Sound Recording,Living Madly - Levelload,,,,,Tue Dec 11 06:12:59 PST 2012,0,0
A877580921457667,,Sound Recording,Guilty As Charged - Q-Project,,,,,Tue Dec 11 07:06:03 PST 2012,2,1
A957861176525795,,Sound Recording,Always Promised - Instrumental - Karina Es,,,,,Tue Dec 11 07:06:03 PST 2012,3,1
A101626665869602,,Sound Recording,Starfish Sunflower - TV Mixes - Radio Nowhere,,,,,Tue Dec 11 07:15:52 PST 2012,14,1
A508788403918091,,Sound Recording,Always On My Way (Instrumental) - Danny Ross,,,,,Tue Dec 11 06:02:41 PST 2012,4,1
A331486317139313,,Sound Recording,Ways Of The City (Instrumental) - Route .44,,,,,Tue Dec 11 06:25:31 PST 2012,1,1
A318585113386781,,Sound Recording,Vitamins - The Femurs,,,,,Tue Dec 11 07:15:53 PST 2012,0,0
A522257784246177,,Sound Recording,Beautiful Day In LA (Instrumental) - Ben Arthur,,,,,Tue Dec 11 05:52:32 PST 2012,7,2
A567434737360823,,Sound Recording,Lock Up Your Daughter - Jason Constantine,,,,,Tue Dec 11 06:58:26 PST 2012,2,1
A670925764769257,,Sound Recording,Never is Enough - Artmade,,,,,Tue Dec 11 06:31:07 PST 2012,2,1
A418940519865069,,Sound Recording,Pling 60 - Randall Crissman,,,,,Tue Dec 11 06:29:09 PST 2012,0,0
A935832390533290,,Sound Recording,Ms. Persuasive - Heavy G and the Boogaloo Communicators,,,,,Tue Dec 11 06:02:44 PST 2012,4,1
A155361391585050,DKFJ90800105,Sound Recording,Sandolin Avenue - Haiku,"dkfj90800105,DKFJ90800105",5707471009826,,,Tue Dec 11 06:10:55 PST 2012,1,0
A721613692615594,,Sound Recording,Roleplay (Instrumental) - VAHN,,,,,Tue Dec 11 06:02:40 PST 2012,10,4
A636930069178910,,Sound Recording,Country Wind (Single) - Danny Ross,,,,,Tue Dec 11 07:04:01 PST 2012,8,3
A368164376679825,,Sound Recording,Disco 54 - 1 Min. - VAHN,,,,,Tue Dec 11 06:13:00 PST 2012,17,10
A546771789255540,,Sound Recording,Wake Up Theo INSTRUMENTAL - Alien Crime Syndicate,,,,,Tue Dec 11 07:06:00 PST 2012,4,1
A372750014946340,,Sound Recording,Dirty Job - Luke Cissell,,,,,Tue Dec 11 06:02:40 PST 2012,0,0
A826098575989262,,Sound Recording,Reminisce - DuffMusiq,,,,,Tue Dec 11 06:58:32 PST 2012,40,2
A454192125703640,,Sound Recording,"Sweet, Sweet Boys - Anna Ayers",,,,,Tue Dec 11 07:05:56 PST 2012,3,1
A316353810426588,,Sound Recording,Sweet Peace (When I Think Of You) - Alex Woodard,,,,,Tue Dec 11 07:07:56 PST 2012,20,1
A916141112896904,,Sound Recording,Surrender - Beckah Shae,,,,,Tue Dec 11 06:31:06 PST 2012,59,40
A607603959441027,DKFJ90800106,Sound Recording,Longing for Mondo - Haiku,"DKFJ90800106,dkfj90800106",5707471009826,,,Tue Dec 11 05:54:27 PST 2012,1,0
A451185273094898,,Sound Recording,On the Green - I Love Math,,,,,Tue Dec 11 06:25:36 PST 2012,0,0
A906683130334993,,Sound Recording,Libidinous Pulse - Human Factor,,,,,Tue Dec 11 06:25:31 PST 2012,0,0
A837664830787777,,Sound Recording,Hung The World - Chris Hawkes,,,,,Tue Dec 11 05:54:29 PST 2012,0,0
A823204822247591,,Sound Recording,Change My World - Lareau,,,,,Tue Dec 11 06:58:27 PST 2012,4,1
A174287992056116,,Sound Recording,New Shoe Tight - Amir Mahmoud and Greg Gordon Smith,,,,,Tue Dec 11 07:07:56 PST 2012,1,1
A918549653365978,,Sound Recording,Easy As You're Waiting - Los Halos,,,,,Tue Dec 11 07:06:04 PST 2012,3,8
A873413907162150,,Sound Recording,Fifteen - M. Bison,,,,,Tue Dec 11 07:05:56 PST 2012,1,2
A831036240492068,,Sound Recording,Make Me An Offer - Cantinero,,,,,Tue Dec 11 07:06:00 PST 2012,1,1
A604150452208992,,Sound Recording,Disco 54 - VAHN,,,,,Tue Dec 11 06:02:42 PST 2012,21,10
A913819509708718,,Sound Recording,City of night - The Fog People,,,,,Tue Dec 11 07:05:56 PST 2012,2,1
A368457953078134,,Sound Recording,"Spanish Peaks, China Moon (instrumental) - Elkins & Thompson",,,,,Tue Dec 11 06:58:30 PST 2012,20,1
A958641317011369,,Sound Recording,The Winter - Artmade,,,,,Tue Dec 11 04:53:05 PST 2012,2,1
A706420595449849,USKUF0500259,Sound Recording,Rumor About A Girl - Chrisopher Blue,USKUF0500259,,,,Tue Dec 11 05:23:48 PST 2012,0,0
A911292462076772,,Sound Recording,Really Was It Worth It? - The Thrifters,,,,,Tue Dec 11 05:05:24 PST 2012,1,1
A500331622724817,USWRS0310009,Sound Recording,Real Inspiration - Cottonbelly,USWRS0310009,884385960186,,,Tue Dec 11 05:13:33 PST 2012,1,1
A245745073943721,,Sound Recording,Take on the World Instrumental - Taylor Mosley,,,,,Tue Dec 11 05:15:29 PST 2012,2,1
A460156174955944,,Sound Recording,Flirting With Disaster - Morrison Players + Morrison / Reiman Players,,,,,Tue Dec 11 05:38:10 PST 2012,5,2
A807998073611225,,Sound Recording,Inspiration - Taylor Mosley,,,,,Tue Dec 11 04:54:47 PST 2012,0,0
A225136424911119,,Sound Recording,Back Together INSTRUMENTAL - Alien Crime Syndicate,,,,,Tue Dec 11 05:44:36 PST 2012,3,1
A762342447631184,,Sound Recording,Anywhere - J Minus,,,,,Tue Dec 11 05:32:04 PST 2012,2,1
A625016139575741,,Sound Recording,Final Jeopardy - Anthony Alexander,,,,,Tue Dec 11 05:38:14 PST 2012,78,4
A156854747572236,,Sound Recording,Precious Time - Jamie Dart,,,,,Tue Dec 11 05:15:27 PST 2012,2,2
A148715688000408,,Sound Recording,If I Knew The Way (Instrumental) - Maura Fogarty,,,,,Tue Dec 11 05:38:11 PST 2012,2,1
A249818827979119,,Sound Recording,Data Center Scare - Human Factor,,,,,Tue Dec 11 05:30:00 PST 2012,1,0
A536791480304108,,Sound Recording,Pieces - Mokita,,,,,Tue Dec 11 05:38:15 PST 2012,0,0
A425943933702633,USXTH0514870,Sound Recording,Talking With Amy - Opus 1 - Opus 1,USXTH0514870,Opus 1,,,Tue Dec 11 04:38:35 PST 2012,2,1
A405969327640352,USLN70812802,Sound Recording,Follow Your Instincts - Mic Crenshaw,USLN70812802,619981275422,,,Tue Dec 11 05:42:13 PST 2012,1,3
A673532134676261,,Sound Recording,SHAKEN NOT STIRRED - Rich Tozzoli,,,,,Tue Dec 11 05:38:14 PST 2012,18,10
A167592185846847,,Sound Recording,Come Back Baby - Chris Hanlin,,,,,Tue Dec 11 05:15:29 PST 2012,6,1
A718642865227350,,Sound Recording,Blame It On The Tango - Instrumental - Karina Es,,,,,Tue Dec 11 05:15:31 PST 2012,10,1
A838233087353585,,Sound Recording,Bop Bop Up - Human Factor,,,,,Tue Dec 11 05:15:32 PST 2012,0,0
A304352821601364,,Sound Recording,Saving It Up - Never Got Caught,,,,,Tue Dec 11 05:44:32 PST 2012,0,0
A901398504986649,,Sound Recording,They Say Danger - The Golden Greys,,,,,Tue Dec 11 04:36:37 PST 2012,0,0
A375631094283956,,Sound Recording,The Rest Of Me - Toby Madigan,,,,,Tue Dec 11 05:38:13 PST 2012,0,0
A449433257229260,,Sound Recording,La Sombra - 40 Watt Hype,,,,,Tue Dec 11 05:44:34 PST 2012,19,20
A935888711801923,,Sound Recording,Compensate - Instrumental - James Nordstrom,,,,,Tue Dec 11 04:36:32 PST 2012,50,10
A563550266428872,,Sound Recording,Snoop - Tom's House,,,,,Tue Dec 11 05:38:14 PST 2012,3,3
A420717151714477,,Sound Recording,Exit - Instrumental - Jillian Riscoe,,,,,Tue Dec 11 05:38:12 PST 2012,1,1
A526290788330173,,Sound Recording,Change of Heart (Instrumental) - Aubrey Agard,,,,,Tue Dec 11 05:38:13 PST 2012,0,0
A956407499918213,,Sound Recording,Spread The Love - 70's Disco Mix - Trenz Music,,,,,Tue Dec 11 05:03:05 PST 2012,20,6
A703075958434934,,Sound Recording,Walk On (Instrumental) - Stars Go Dim,,,,,Tue Dec 11 05:44:34 PST 2012,33,20
A519260346464279,,Sound Recording,I Crash Cars - The Kickbacks,,,,,Tue Dec 11 04:53:01 PST 2012,9,1
A406139810260928,,Sound Recording,After Midnight - J Minus,,,,,Tue Dec 11 05:19:48 PST 2012,1061,300
A526995289798784,,Sound Recording,Silhouette - Alexis:Alexander,,,,,Tue Dec 11 05:38:13 PST 2012,2,1
A927644713912551,,Sound Recording,The Burden of More Tomorrows - Voyager One,,,,,Tue Dec 11 05:15:30 PST 2012,2,2
A951071244875006,,Sound Recording,Catherine Wheel - Radio Nowhere,,,,,Tue Dec 11 05:42:14 PST 2012,32,200
A946440177619457,,Sound Recording,Still Wishin' - Brian Perry,,,,,Tue Dec 11 05:19:47 PST 2012,16,3
A737695956781046,,Sound Recording,Guitar Pickers (instrumental) - John Totaro,,,,,Tue Dec 11 05:15:28 PST 2012,6,2
A527624814887510,,Sound Recording,I Can't Wait (Instrumental) - Maura Fogarty,,,,,Tue Dec 11 05:15:28 PST 2012,14,20
A830974674558904,,Sound Recording,Things That You Said (Instrumental) - JD Dohnal,,,,,Tue Dec 11 04:36:34 PST 2012,552,60
A154820917940439,ushm21417396,Sound Recording,Hunger Artist Theme - Jessica Lurie,"ushm21417396,USAZL0810129",888174790282,,,Tue Dec 11 05:15:26 PST 2012,4,40
A761134676619474,,Sound Recording,The Way of The World (instrumental) - The GoStation,,,,,Tue Dec 11 04:53:06 PST 2012,5,1
A525928967443304,US8340600088,Sound Recording,Equanimity - Chrisopher Blue,US8340600088,679923001021,,,Tue Dec 11 05:48:29 PST 2012,0,0
A862926795598020,,Sound Recording,Southern Skies - The End Of The Ocean,,,,,Tue Dec 11 05:29:58 PST 2012,33,100
A705600947083617,,Sound Recording,Sun Roof - Mark Ullrich,,,,,Tue Dec 11 05:38:13 PST 2012,28,10
A257736890711974,,Sound Recording,End Of A Time - New Faces,,,,,Tue Dec 11 05:05:24 PST 2012,14,6
A673485919347760,,Sound Recording,Kids Of Today - 20 Pound Shovel,,,,,Tue Dec 11 05:29:59 PST 2012,78,3
A974407480359119,,Sound Recording,"There's No Escaping Steve, Part 2 - Big Blue Barry",,,,,Tue Dec 11 05:03:05 PST 2012,7,1
A223749618878971,,Sound Recording,Camomile Sunday - SensitivBoy,,,,,Tue Dec 11 05:44:36 PST 2012,0,0
A960222254093713,,Sound Recording,End of the World - ST Jack,,,,,Tue Dec 11 04:54:47 PST 2012,4,1
A523801744624822,,Sound Recording,TRIBE-E - Bozeat,,,,,Tue Dec 11 05:15:32 PST 2012,7,4
A343989007093614,,Sound Recording,As The Crow Flies (instrumental) - Elkins & Thompson,,,,,Tue Dec 11 05:44:34 PST 2012,80,20
A418623309756702,,Sound Recording,When You're High - Another Cynthia,,,,,Tue Dec 11 04:54:47 PST 2012,0,0
A701411294315297,,Sound Recording,Hostile Takeover (Instrumental) - Where's Moo,,,,,Tue Dec 11 04:59:09 PST 2012,0,2
A708989759828203,,Sound Recording,Thank God - Make This City,,,,,Tue Dec 11 05:38:15 PST 2012,11,1
A366537481643661,,Sound Recording,Voyager 69 - Nothing But Aces,,,,,Tue Dec 11 04:36:34 PST 2012,0,0
A423077185734905,,Sound Recording,Direction for my mind (inst.) - Andrew Solomon,,,,,Tue Dec 11 05:19:47 PST 2012,3,1
A312866829613979,,Sound Recording,Hop Scotch - Izm,,,,,Tue Dec 11 04:54:45 PST 2012,0,0
A522840173781543,,Sound Recording,The Last Thing - Jon Chinn,,,,,Tue Dec 11 04:54:48 PST 2012,0,0
A961863659029866,,Sound Recording,Subway (Instrumental) - MaryAnne Marino,,,,,Tue Dec 11 05:19:47 PST 2012,6,1
A945142145556989,,Sound Recording,Don't Look Now - Big Blue Barry,,,,,Tue Dec 11 05:29:58 PST 2012,5,6
A725615047948349,,Sound Recording,Coffee Shop - Toni Hill,,,,,Tue Dec 11 04:36:31 PST 2012,11,1
A474981871899146,,Sound Recording,Ring the Bells - Nothing But Aces,,,,,Tue Dec 11 05:15:29 PST 2012,0,0
A777538557119318,,Sound Recording,No Comment - Gary Gibson,,,,,Tue Dec 11 04:59:08 PST 2012,0,1
A361721715580265,,Sound Recording,Breathless - Little Invisibles,,,,,Tue Dec 11 05:44:34 PST 2012,6,4
A444155832900206,,Sound Recording,Topaz Edit2 - Electron Love Theory,,,,,Tue Dec 11 05:21:45 PST 2012,1,3
A873009661748851,,Sound Recording,So Peaceful - Luciar,,,,,Tue Dec 11 05:29:59 PST 2012,0,0
A937746712245526,,Sound Recording,Empowerment - Human Factor,,,,,Tue Dec 11 04:36:34 PST 2012,0,0
A763355269576216,,Sound Recording,Stomped on Toes - Tom's House,,,,,Tue Dec 11 05:21:45 PST 2012,1,1
A815772658174328,,Sound Recording,Punch Drunk Lullaby(Inst) - Leah West,,,,,Tue Dec 11 04:36:32 PST 2012,105,7
A943454822197303,,Sound Recording,I Happen To Like - Morrison Players + Morrison / Reiman Players,,,,,Tue Dec 11 05:44:37 PST 2012,0,0
A465019277923075,,Sound Recording,The Weight (instrumental) - Veritae,,,,,Tue Dec 11 04:53:01 PST 2012,0,0
A567651235016543,,Sound Recording,Freedom Fling - Big Bear Theory,,,,,Tue Dec 11 05:01:14 PST 2012,1,1
A516374296704994,,Sound Recording,That Thing - Tanya Buziak,,,,,Tue Dec 11 04:36:37 PST 2012,0,0
A128868516902150,,Sound Recording,Woman (Single) - Danny Ross,,,,,Tue Dec 11 05:38:12 PST 2012,1,1
A531159199885977,,Sound Recording,The New Era - The Bolts,,,,,Tue Dec 11 04:54:48 PST 2012,2,1
A652678753035382,,Sound Recording,Dance Re-Mix - Adam 8*1*2,,,,,Tue Dec 11 05:38:14 PST 2012,48,2
A646495391912143,ushm20562314,Sound Recording,Black & Grey - Rob Meany,ushm20562314,,,,Tue Dec 11 05:42:14 PST 2012,0,0
A807018098763603,,Sound Recording,If It's Real - Toni Hill,,,,,Tue Dec 11 04:54:47 PST 2012,3,1
A844127738782237,,Sound Recording,Flicker - Instrumental - Cary Judd,,,,,Tue Dec 11 05:05:24 PST 2012,2,1
A976171343185135,,Sound Recording,Coulda Been - Maggie Council,,,,,Tue Dec 11 04:59:09 PST 2012,1,1
A202123835037190,,Sound Recording,A Friday In Tunapuna - Gary Gibson,,,,,Tue Dec 11 05:15:29 PST 2012,1,1
A638185030705521,,Sound Recording,The Mailman - Brian Hall,,,,,Tue Dec 11 04:36:33 PST 2012,19,100
A774676155838896,,Sound Recording,May Flowers - The Prime Ministers,,,,,Tue Dec 11 04:53:01 PST 2012,0,0
A961724619837548,,Sound Recording,Seven Years (Instrumental) - Another Cynthia,,,,,Tue Dec 11 04:54:47 PST 2012,278,1000
A421146475186731,,Sound Recording,It Takes a Little Dub - Dub Championz,,,,,Tue Dec 11 05:30:00 PST 2012,0,0
A847531763861746,,Sound Recording,Desperia - Sky Thieves,,,,,Tue Dec 11 05:29:59 PST 2012,2,1
A318213701737283,,Sound Recording,Inverted Valentine (instrumental) - Girls Guns And Glory,,,,,Tue Dec 11 05:05:24 PST 2012,7,1
A130581209489377,,Sound Recording,My Cigano Underscore - Louis Thorne,,,,,Tue Dec 11 05:19:48 PST 2012,2,2
A612300775020122,,Sound Recording,My World - Sky Rats,,,,,Tue Dec 11 04:54:45 PST 2012,3,1
A442699763650242,,Sound Recording,Here's My Heart - Instrumental - Karina Es,,,,,Tue Dec 11 05:15:28 PST 2012,1,1
A972342457733007,,Sound Recording,The Trouble With Poets - Peter Mulvey,,,,,Tue Dec 11 04:54:46 PST 2012,3,3
A567679942287234,ushm90758900,Sound Recording,Addiction - Route .44,"USHM90758900,ushm90758900",,,,Tue Dec 11 05:15:27 PST 2012,0,0
A339624551595547,,Sound Recording,Uncommon Denominator - Gary Gibson,,,,,Tue Dec 11 04:36:36 PST 2012,0,0
A668128488795701,ushm21005461,Sound Recording,These Days - Kelly Pettit,ushm21005461,,,,Tue Dec 11 05:42:14 PST 2012,9,30
A959361310896486,,Sound Recording,Broken Record (Instrumental) - Chris Hawkes,,,,,Tue Dec 11 04:54:47 PST 2012,1,2
A949222563796793,,Sound Recording,Slipping Out - Never Got Caught,,,,,Tue Dec 11 04:59:10 PST 2012,2,3
A163281466079857,,Sound Recording,Stray Dogs - Orbiter,,,,,Tue Dec 11 05:15:27 PST 2012,8,30
A624051933743799,,Sound Recording,I'm Here Waiting - Salem,,,,,Tue Dec 11 05:29:59 PST 2012,1,1
A701427568896294,,Sound Recording,Fast DnB - Bill Wolford,,,,,Tue Dec 11 05:19:47 PST 2012,14,4
A165042942863656,,Sound Recording,Give Them What They Want - Instrumental - Romance,,,,,Tue Dec 11 05:15:31 PST 2012,3,2
A969432692850477,USJ9N0900002,Sound Recording,Man With a Jam Plan (Fort Knox 5 Remix) - All Good Funk Alliance,USJ9N0900002,5050580585812,,,Tue Dec 11 04:42:35 PST 2012,31,200
A132985438334691,,Sound Recording,Flawless (Instrumental) - Amy Powers,,,,,Tue Dec 11 04:59:09 PST 2012,3,0
A504564886990622,,Sound Recording,Get It On (inst) - The Dirty T's,,,,,Tue Dec 11 05:38:12 PST 2012,12,6
